,drugbank_id,name,min dosage strength value,min dosage strength unit,max dosage strength value,max dosage strength unit,route,form,group,kinase inhibitor category,cas,smiles,ALOGPS solubility value,ALOGPS solubility unit
382,DB00596,Ulobetasol,0.05,%,0.5,mg/g,Topical,Ointment,['approved'],False,98651-66-2,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.022,g/l
383,DB00597,Gadoteridol,279.3,mg/mL,279.3,mg/mL,Intravenous,"Injection, solution","['approved', 'investigational']",False,120066-54-8,[Gd+3].CC(O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1,11.2,g/l
384,DB00598,Labetalol,5.0,mg/mL,300.0,mg/1,Intravenous,Injection,['approved'],False,36894-69-6,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,0.00578,g/l
385,DB00599,Thiopental,1.0,g,500.0,mg,Intravenous,"Powder, for solution","['approved', 'vet_approved']",False,76-75-5,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0.0398,g/l
386,DB00600,Monobenzone,20.0,%,20.0,%,Topical,Cream,['approved'],False,103-16-2,OC1=CC=C(OCC2=CC=CC=C2)C=C1,0.0392,g/l
387,DB00601,Linezolid,2.0,mg,600.0,mg,Intravenous,Solution,"['approved', 'investigational']",False,165800-03-3,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,1.44,g/l
388,DB00602,Ivermectin,0.585,g/117g,10.0,mg/g,Topical,Lotion,"['approved', 'investigational', 'vet_approved']",False,70288-86-7,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O,,
389,DB00603,Medroxyprogesterone acetate,2.5,mg/1,400.0,mg/mL,Oral,Tablet,"['approved', 'investigational']",False,71-58-9,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,0.00221,g/l
390,DB00604,Cisapride,1.0,mg,20.0,mg,Oral,Suspension,"['approved', 'investigational', 'withdrawn']",False,81098-60-4,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0.012,g/l
391,DB00605,Sulindac,150.0,mg,200.0,mg,Oral,Tablet,"['approved', 'investigational']",False,38194-50-2,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,0.0251,g/l
392,DB00607,Nafcillin,1.0,g/1,500.0,mg,Intramuscular; Intravenous,Injection,"['approved', 'investigational']",False,147-52-4,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,0.0172,g/l
393,DB00608,Chloroquine,250.0,mg,500.0,mg/1,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,54-05-7,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.0175,g/l
394,DB00609,Ethionamide,250.0,mg/1,250.0,mg/1,Oral,"Tablet, film coated",['approved'],False,536-33-4,CCC1=NC=CC(=C1)C(N)=S,0.839,g/l
395,DB00611,Butorphanol,1.0,mg/mL,10.0,mg,Intramuscular; Intravenous,"Injection, solution","['approved', 'illicit', 'vet_approved']",False,42408-82-2,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,0.16,g/l
396,DB00612,Bisoprolol,5.0,mg,10.0,mg/1,Oral,Tablet,['approved'],False,66722-44-9,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,0.0707,g/l
397,DB00615,Rifabutin,150.0,mg/1,150.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,72559-06-9,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,0.017,g/l
398,DB00618,Demeclocycline,150.0,mg,300.0,mg/1,Oral,Tablet,['approved'],False,127-33-3,[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([C@H]2O)C(Cl)=CC=C1O,0.53,g/l
399,DB00619,Imatinib,50.0,mg,400.0,mg,Oral,Capsule,['approved'],True,152459-95-5,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,0.0146,g/l
400,DB00620,Triamcinolone,0.025,mg/g,400.0,mg/10mL,Topical,Cream,"['approved', 'vet_approved']",False,124-94-7,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.847,g/l
401,DB00621,Oxandrolone,2.5,mg/1,10.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,53-39-4,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C,0.014,g/l
402,DB00622,Nicardipine,0.1,mg/mL,30.0,mg,Intravenous,"Injection, solution","['approved', 'investigational']",False,55985-32-5,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,0.00247,g/l
403,DB00623,Fluphenazine,0.5,mg,125.0,mg/5mL,Oral,Elixir,['approved'],False,69-23-8,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0.019,g/l
404,DB00624,Testosterone,1.0,%,300.0,micrograms/24hours,Topical,Gel,"['approved', 'investigational']",False,58-22-0,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.0333,g/l
405,DB00625,Efavirenz,30.0,mg/ml,600.0,mg/1,Oral,Solution,"['approved', 'investigational']",False,154598-52-4,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,0.00855,g/l
406,DB00626,Bacitracin,0.51,g/100g,50000.0,unit,Topical,Ointment,"['approved', 'vet_approved']",False,1405-87-4,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,0.0245,g/l
407,DB00627,Niacin,2.0,mg/100mL,1000.0,mg,Topical,Shampoo,"['approved', 'investigational', 'nutraceutical']",False,59-67-6,OC(=O)C1=CN=CC=C1,83.1,g/l
408,DB00628,Clorazepate,3.75,mg,15.0,mg,Oral,Capsule,"['approved', 'illicit']",False,23887-31-2,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0.0248,g/l
409,DB00630,Alendronic acid,5.0,mg,70.0,mg/1,Oral,Tablet,['approved'],False,66376-36-1,NCCCC(O)(P(O)(O)=O)P(O)(O)=O,16.9,g/l
410,DB00631,Clofarabine,1.0,mg/mL,1.0,mg/mL,Intravenous,Injection,"['approved', 'investigational']",False,123318-82-1,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,4.89,g/l
411,DB00632,Docosanol,10.0,%,100.0,mg/g,Topical,Cream,"['approved', 'investigational']",False,661-19-8,CCCCCCCCCCCCCCCCCCCCCCO,1.96e-05,g/l
412,DB00633,Dexmedetomidine,4.0,ug/mL,100.0,ug/mL,Intravenous,"Injection, solution","['approved', 'vet_approved']",False,113775-47-6,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,0.174,g/l
413,DB00634,Sulfacetamide,10.0,%,300.0,mg/mL,Ophthalmic,Liquid,['approved'],False,144-80-9,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,4.21,g/l
414,DB00635,Prednisone,1.0,mg/1,50.0,mg/1,Oral,Tablet,"['approved', 'vet_approved']",False,53-03-2,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.111,g/l
415,DB00636,Clofibrate,1.0,g,500.0,mg,Oral,Capsule,"['approved', 'investigational']",False,637-07-0,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,0.029,g/l
416,DB00637,Astemizole,2.0,mg,10.0,mg,Oral,Suspension,"['approved', 'withdrawn']",False,68844-77-9,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,0.0012,g/l
417,DB00639,Butoconazole,2.0,%,100.0,mg/5g,Vaginal,Cream,['approved'],False,64872-76-0,ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1,0.000818,g/l
418,DB00640,Adenosine,0.00012,mg/.3mL,90.0,mg/30mL,Topical,Cream,"['approved', 'investigational']",False,58-61-7,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,14.0,g/l
419,DB00641,Simvastatin,5.0,mg,80.0,mg,Oral,Tablet,['approved'],False,79902-63-9,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,0.0122,g/l
420,DB00642,Pemetrexed,100.0,mg,1000.0,mg,Intravenous,"Powder, for solution","['approved', 'investigational']",False,137281-23-3,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O,0.0905,g/l
421,DB00643,Mebendazole,100.0,mg/1,500.0,mg/1,Oral,"Tablet, chewable","['approved', 'vet_approved']",False,31431-39-7,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,0.0387,g/l
422,DB00644,Gonadorelin,0.5,mg,500.0,mcg,Intravenous; Subcutaneous,"Powder, for solution","['approved', 'investigational', 'vet_approved']",False,33515-09-2,CC(C)CC(NC(=O)CNC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,0.0588,g/l
423,DB00645,Dyclonine,0.1,%,3.0,mg,Oral,Spray,['approved'],False,586-60-7,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,0.046,g/l
424,DB00646,Nystatin,25000.0,unit,500000.0,[USP'U]/1,Vaginal,Cream,"['approved', 'vet_approved']",False,1400-61-9,C[C@H]1OC(OC2CC(O)C(C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,0.066,g/l
425,DB00647,Dextropropoxyphene,65.0,mg,100.0,mg,Oral,Tablet,"['approved', 'illicit', 'investigational', 'withdrawn']",False,469-62-5,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,0.00419,g/l
426,DB00648,Mitotane,500.0,mg/1,500.0,mg/1,Oral,Tablet,['approved'],False,53-19-0,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,9.42e-06,g/l
427,DB00649,Stavudine,1.0,mg/mL,200.0,mg,Oral,"Powder, for solution","['approved', 'investigational']",False,3056-17-5,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,40.5,g/l
428,DB00650,Leucovorin,5.0,mg,500.0,mg/50mL,Oral,Tablet,['approved'],False,58-05-9,[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2,0.297,g/l
429,DB00651,Dyphylline,100.0,mg,500.0,mg,Oral,Elixir,['approved'],False,479-18-5,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,14.3,g/l
430,DB00652,Pentazocine,30.0,mg/mL,50.0,mg,Intramuscular; Intravenous; Subcutaneous,"Injection, solution","['approved', 'vet_approved']",False,359-83-1,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,0.122,g/l
431,DB00653,Magnesium sulfate,0.5,g/mL,1000.0,mg/g,Intramuscular; Intravenous,"Injection, solution","['approved', 'investigational', 'vet_approved']",False,7487-88-9,[Mg++].[O-]S([O-])(=O)=O,,
432,DB00654,Latanoprost,50.0,mcg,50.0,mcg,Ophthalmic,Solution,"['approved', 'investigational']",False,130209-82-4,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1,0.0129,g/l
433,DB00655,Estrone,0.1,%,1.0,mg,Vaginal,Cream,['approved'],False,53-16-7,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0.00394,g/l
434,DB00656,Trazodone,50.0,mg/1,300.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,19794-93-5,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,0.29,g/l
435,DB00657,Mecamylamine,2.5,mg/1,2.5,mg/1,Oral,Tablet,"['approved', 'investigational']",False,60-40-2,CNC1(C)C2CCC(C2)C1(C)C,0.124,g/l
436,DB00658,Sevelamer,0.8,g/1,2400.0,mg/1,Oral,"Powder, for suspension",['approved'],False,52757-95-6,NCC=C.ClCC1CO1,,
437,DB00659,Acamprosate,333.0,mg/1,333.0,mg/1,Oral,"Tablet, delayed release","['approved', 'investigational']",False,77337-76-9,CC(=O)NCCCS(O)(=O)=O,18.8,g/l
438,DB00660,Metaxalone,400.0,mg/1,800.0,mg/1,Oral,Tablet,['approved'],False,1665-48-1,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,1.28,g/l
439,DB00661,Verapamil,2.5,mg/mL,360.0,mg/1,Intravenous,"Injection, solution",['approved'],False,52-53-9,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,0.00394,g/l
440,DB00662,Trimethobenzamide,100.0,mg/mL,300.0,mg/1,Intramuscular,Injection,"['approved', 'investigational']",False,138-56-7,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,0.0398,g/l
441,DB00663,Flumethasone,0.03,%,0.03,%,Topical,Cream,"['approved', 'vet_approved']",False,2135-17-3,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.0853,g/l
442,DB00665,Nilutamide,50.0,mg,150.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,63612-50-0,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,0.00419,g/l
443,DB00666,Nafarelin,2.0,mg/mL,2.0,mg/mL,Nasal,"Spray, metered",['approved'],False,76932-56-4,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.0144,g/l
444,DB00668,Epinephrine,0.1,mg/mL,3.5,%,Intracardiac; Intravenous,"Injection, solution","['approved', 'vet_approved']",False,51-43-4,CNC[C@H](O)C1=CC(O)=C(O)C=C1,18.6,g/l
445,DB00669,Sumatriptan,3.0,mg/1,100.0,mg/1,Subcutaneous,"Injection, solution","['approved', 'investigational']",False,103628-46-2,CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1,0.127,g/l
446,DB00670,Pirenzepine,50.0,mg,50.0,mg,Oral,Tablet,['approved'],False,28797-61-7,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,0.682,g/l
447,DB00671,Cefixime,100.0,mg,500.0,mg/5mL,Oral,"Powder, for suspension","['approved', 'investigational']",False,79350-37-1,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,0.104,g/l
448,DB00672,Chlorpropamide,100.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",False,94-20-2,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,0.157,g/l
449,DB00673,Aprepitant,40.0,mg/1,165.0,mg,Oral,Capsule,"['approved', 'investigational']",False,170729-80-3,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0.0194,g/l
450,DB00674,Galantamine,4.0,mg,24.0,mg/1,Oral,Tablet,['approved'],False,357-70-0,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,1.7,g/l
451,DB00675,Tamoxifen,10.0,mg,20.0,mg/1,Oral,Tablet,['approved'],False,10540-29-1,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,0.00102,g/l
452,DB00678,Losartan,25.0,mg,100.0,mg,Oral,Tablet,['approved'],False,114798-26-4,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,0.0047,g/l
453,DB00679,Thioridazine,2.0,mg,200.0,mg,Oral,Suspension,"['approved', 'withdrawn']",False,50-52-2,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,0.000855,g/l
454,DB00681,Amphotericin B,5.0,mg,100.0,mg/100mg,Intravenous,Suspension,"['approved', 'investigational']",False,1397-89-3,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,0.0819,g/l
455,DB00682,Warfarin,1.0,mg,10.0,mg/1,Oral,Tablet,['approved'],False,81-81-2,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,0.0472,g/l
456,DB00683,Midazolam,0.5,mg/mL,10.0,mg/2mL,Intravenous,"Injection, solution","['approved', 'illicit']",False,59467-70-8,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,0.00987,g/l
457,DB00684,Tobramycin,0.3,%,1200.0,mg/30mL,Ophthalmic,Solution,"['approved', 'investigational']",False,32986-56-4,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,53.7,g/l
458,DB00685,Trovafloxacin,5.0,mg,200.0,mg,Intravenous,Liquid,"['approved', 'investigational', 'withdrawn']",False,147059-72-1,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,0.0704,g/l
459,DB00686,Pentosan Polysulfate,100.0,mg/1,100.0,mg/1,Oral,"Capsule, gelatin coated",['approved'],False,37300-21-3,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O,3.49,g/l
460,DB00687,Fludrocortisone,0.1,mg,0.1,mg,Oral,Tablet,"['approved', 'investigational']",False,127-31-1,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.224,g/l
461,DB00688,Mycophenolate mofetil,1.0,g/5ml,500.0,mg/1,Oral,"Powder, for suspension","['approved', 'investigational']",False,128794-94-5,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,0.095,g/l
462,DB00690,Flurazepam,15.0,mg,30.0,mg,Oral,Capsule,"['approved', 'illicit', 'investigational']",False,17617-23-1,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,0.01,g/l
463,DB00691,Moexipril,7.5,mg/1,15.0,mg/1,Oral,Tablet,['approved'],False,103775-10-6,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,0.00585,g/l
464,DB00692,Phentolamine,0.235,mg/mL,10.0,mg,Submucosal,"Injection, solution",['approved'],False,50-60-2,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,0.272,g/l
465,DB00693,Fluorescein,0.12,mg/1,250.0,mg/mL,Ophthalmic,Strip,['approved'],False,2321-07-5,OC1=CC2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C=C(O)C=C1,0.0255,g/l
466,DB00694,Daunorubicin,2.0,mg/mL,20.0,mg,Intravenous,"Injection, lipid complex",['approved'],False,20830-81-3,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,0.627,g/l
467,DB00695,Furosemide,10.0,mg/mL,500.0,mg,Intramuscular; Intravenous,"Injection, solution","['approved', 'vet_approved']",False,54-31-9,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,0.118,g/l
468,DB00696,Ergotamine,2.0,mg/1,2.0,mg/1,Sublingual,"Tablet, orally disintegrating",['approved'],False,113-15-5,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,0.223,g/l
469,DB00697,Tizanidine,2.0,mg/1,6.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,51322-75-9,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,0.133,g/l
470,DB00698,Nitrofurantoin,5.0,mg,100.0,mg,Oral,Suspension,"['approved', 'vet_approved']",False,67-20-9,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,0.415,g/l
471,DB00700,Eplerenone,25.0,mg,50.0,mg,Oral,Tablet,['approved'],False,107724-20-9,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,0.00903,g/l
472,DB00701,Amprenavir,15.0,mg/ml,150.0,mg,Oral,Solution,"['approved', 'investigational']",False,161814-49-9,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,0.0491,g/l
473,DB00703,Methazolamide,25.0,mg,50.0,mg,Oral,Tablet,['approved'],False,554-57-4,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O,1.74,g/l
474,DB00704,Naltrexone,50.0,mg,50.0,mg,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,16590-41-3,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,3.07,g/l
475,DB00705,Delavirdine,100.0,mg/1,200.0,mg/1,Oral,Tablet,['approved'],False,136817-59-9,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2,0.086,g/l
476,DB00706,Tamsulosin,0.4,mg,0.4,mg,Oral,"Tablet, extended release","['approved', 'investigational']",False,106133-20-4,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O,0.00655,g/l
477,DB00707,Porfimer sodium,,,,,,,"['approved', 'investigational']",False,87806-31-3,,,
478,DB00708,Sufentanil,0.05,mg/mL,50.0,mcg,Epidural; Intravenous,Injection,"['approved', 'investigational']",False,56030-54-7,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,0.012,g/l
479,DB00709,Lamivudine,5.0,mg,300.0,mg,Oral,Solution,"['approved', 'investigational']",False,134678-17-4,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,2.76,g/l
480,DB00710,Ibandronate,1.0,mg,150.0,mg,Intravenous,Liquid,"['approved', 'investigational']",False,114084-78-5,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,13.4,g/l
481,DB00711,Diethylcarbamazine,50.0,mg,50.0,mg,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,90-89-1,CCN(CC)C(=O)N1CCN(C)CC1,236.0,g/l
482,DB00712,Flurbiprofen,0.03,%,200.0,mg,Ophthalmic,Liquid,"['approved', 'investigational']",False,5104-49-4,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,0.0249,g/l
483,DB00713,Oxacillin,1.0,g/g,10.0,g/100mL,Intramuscular; Intravenous,"Injection, powder, for solution","['approved', 'investigational']",False,66-79-5,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O,0.0862,g/l
484,DB00714,Apomorphine,10.0,mg,30.0,mg/3mL,Subcutaneous,Solution,"['approved', 'investigational']",False,58-00-4,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,0.51,g/l
