,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
947,DB01530,"3Alpha,17beta-dihydroxy-5alpha-androstane",1852-53-5,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2C[C@H](O)CC[C@]12C,3.56,3.2,1.93e-02 g/l,18.3,-0.76,0.0,0.0,0.0,0.0,0.0,0.0
948,DB01531,Desomorphine,427-00-9,CN1CCC23C4CCCC2C1CC1=C3C(O4)=C(O)C=C1,2.5,2.11,8.60e-01 g/l,10.35,9.38,0.0,0.0,0.0,0.0,0.0,0.0
949,DB01534,Chlorhexadol,3563-58-4,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,2.34,1.82,1.24e+00 g/l,9.67,-2.7,0.0,0.0,0.0,0.0,0.0,0.0
950,DB01536,4-Androstenedione,63-05-8,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,2.93,3.93,2.70e-02 g/l,19.03,-4.8,0.0,2.0,0.0,0.0,0.0,0.0
951,DB01540,17alpha-methyl-4-hydroxynandrolone,2747-16-2,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H],2.46,2.83,5.75e-02 g/l,9.33,-0.53,0.0,1.0,0.0,0.0,0.0,0.0
952,DB01541,Boldenone,846-48-0,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,3.08,3.36,2.59e-02 g/l,18.86,-0.88,0.0,1.0,0.0,0.0,0.0,0.0
953,DB01545,Ethyl loflazepate,29177-84-2,CCOC(=O)C1N=C(C2=CC=CC=C2F)C2=C(NC1=O)C=CC(Cl)=C2,3.36,3.85,5.25e-03 g/l,9.51,-1.4,1.0,2.0,0.0,0.0,0.0,0.0
954,DB01546,Alpha-ethyltryptamine,2235-90-7,CCC(N)CC1=CNC2=CC=CC=C12,2.55,2.43,4.81e-01 g/l,17.13,9.99,0.0,0.0,0.0,0.0,0.0,0.0
955,DB01547,Drotebanol,3176-03-2,[H][C@]12CC3=C(C(OC)=C(OC)C=C3)[C@@]3(CCN1C)C[C@H](O)CC[C@@]23O,1.61,1.02,2.15e+00 g/l,13.64,8.9,0.0,0.0,0.0,0.0,0.0,0.0
956,DB01548,Diprenorphine,14357-78-9,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1CC1CC1)[C@@]21CCC5(OC)C(C1)C(C)(C)O)=C(O)C=C3,3.52,2.28,1.04e-01 g/l,7.5,12.54,0.0,0.0,0.0,0.0,0.0,0.0
957,DB01551,Dihydrocodeine,125-28-0,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O,1.58,1.55,2.38e+00 g/l,14.15,9.33,0.0,0.0,0.0,0.0,0.0,0.0
958,DB01553,Cloxazolam,24166-13-0,ClC1=CC2=C(NC(=O)CN3CCOC23C2=CC=CC=C2Cl)C=C1,3.56,4.13,2.66e-02 g/l,12.69,2.6,0.0,1.0,0.0,0.0,0.0,0.0
959,DB01558,Bromazepam,1812-30-2,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,2.09,2.54,3.99e-02 g/l,12.24,2.68,0.0,1.0,0.0,0.0,0.0,0.0
960,DB01560,Cathinone,71031-15-7,C[C@H](N)C(=O)C1=CC=CC=C1,0.51,1.18,2.46e+00 g/l,18.65,7.55,0.0,1.0,0.0,0.0,0.0,0.0
961,DB01561,Androstanedione,846-46-8,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,3.4,3.97,7.39e-03 g/l,19.78,-7.1,0.0,2.0,0.0,0.0,0.0,0.0
962,DB01563,Chloral hydrate,302-17-0,OC(O)C(Cl)(Cl)Cl,0.88,0.69,4.34e+01 g/l,9.51,-5.1,0.0,0.0,0.0,0.0,0.0,0.0
963,DB01564,Calusterone,17021-26-0,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](C)CC2=CC(=O)CC[C@]12C,3.55,3.93,1.12e-02 g/l,19.56,-0.53,0.0,1.0,0.0,0.0,0.0,0.0
964,DB01565,Dihydromorphine,509-60-4,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O,1.26,1.08,1.82e+00 g/l,10.29,9.24,0.0,0.0,0.0,0.0,0.0,0.0
965,DB01568,Codeine-N-oxide,3688-65-1,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CC[N@+](C)([O-])[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,-0.48,0.22,1.38e-01 g/l,13.78,2.75,0.0,0.0,0.0,0.0,0.0,0.0
966,DB01569,Formebolone,2454-11-7,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C(C=O)=C[C@]12C,2.59,1.76,6.05e-02 g/l,14.39,-2.9,0.0,2.0,0.0,0.0,0.0,0.0
967,DB01570,Ohmefentanyl,78995-14-9,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1C)C1=CC=CC=C1,3.12,3.38,8.65e-02 g/l,14.11,8.59,0.0,1.0,0.0,0.0,0.0,0.0
968,DB01573,Benzylmorphine,14297-87-1,[H][C@@]12OC3=C(OCC4=CC=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,2.71,3.07,4.56e-02 g/l,13.78,9.19,0.0,0.0,0.0,0.0,0.0,0.0
969,DB01578,Metrizamide,31112-62-6,CN(C(C)=O)C1=C(I)C(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)=C(I)C(NC(C)=O)=C1I,-1.2,-0.24,6.35e-01 g/l,11.44,-1.5,0.0,3.0,0.0,0.0,0.0,0.0
970,DB01580,Oxprenolol,6452-71-7,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,2.44,2.17,6.80e-01 g/l,14.09,9.67,0.0,0.0,0.0,0.0,0.0,0.0
971,DB01581,Sulfamerazine,127-79-7,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1,0.44,0.52,3.04e-01 g/l,6.99,2.01,0.0,0.0,0.0,1.0,0.0,0.0
972,DB01582,Sulfamethazine,57-68-1,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,0.43,0.65,2.30e-01 g/l,6.99,2.04,0.0,0.0,0.0,1.0,0.0,0.0
973,DB01586,Ursodeoxycholic acid,128-13-2,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,3.01,3.71,1.97e-02 g/l,4.6,-0.54,0.0,1.0,0.0,0.0,0.0,0.0
974,DB01587,Ketazolam,27223-35-4,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1,2.6,3.01,8.39e-02 g/l,14.2,-0.89,0.0,2.0,0.0,0.0,0.0,0.0
975,DB01589,Quazepam,36735-22-5,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,4.76,5.06,2.31e-03 g/l,18.93,2.59,4.0,0.0,0.0,0.0,0.0,0.0
976,DB01590,Everolimus,159351-69-6,CO[C@@H]1C[C@H](C[C@H](C)C2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C[C@@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@H]3CC[C@H](C)[C@](O)(O3)C(=O)C(=O)N3CCCC[C@@H]3C(=O)O2)OC)CC[C@H]1OCCO,5.01,7.4,1.63e-03 g/l,9.96,-2.7,0.0,5.0,0.0,0.0,0.0,0.0
977,DB01594,Cinolazepam,75696-02-5,OC1N=C(C2=CC=CC=C2F)C2=C(C=CC(Cl)=C2)N(CCC#N)C1=O,2.42,2.7,1.20e-02 g/l,10.68,-2.5,1.0,1.0,0.0,0.0,0.0,0.0
978,DB01595,Nitrazepam,146-22-5,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,1.95,2.55,2.99e-02 g/l,11.9,2.61,0.0,1.0,0.0,0.0,0.0,1.0
979,DB01597,Cilastatin,82009-34-5,N[C@@H](CSCCCC\C=C(/NC(=O)[C@H]1CC1(C)C)C(=O)O)C(=O)O,-0.29,-1.3,1.00e-01 g/l,2.53,9.14,0.0,3.0,0.0,0.0,0.0,0.0
980,DB01598,Imipenem,74431-23-5,[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,-0.19,-3.9,7.76e-01 g/l,3.63,10.88,0.0,2.0,0.0,0.0,0.0,0.0
981,DB01599,Probucol,23288-49-5,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,8.92,10.57,4.18e-05 g/l,10.29,-5.1,0.0,0.0,0.0,0.0,0.0,0.0
982,DB01600,Tiaprofenic acid,33005-95-7,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,3.22,3.66,3.24e-02 g/l,4.03,-7.8,0.0,2.0,0.0,0.0,0.0,0.0
983,DB01601,Lopinavir,192725-17-0,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,3.91,4.69,1.92e-03 g/l,13.39,-1.5,0.0,3.0,0.0,0.0,0.0,0.0
984,DB01602,Bacampicillin,50972-17-3,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC,1.17,1.47,1.23e-01 g/l,11.72,7.44,0.0,4.0,0.0,0.0,0.0,0.0
985,DB01603,Meticillin,61-32-5,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O,1.79,0.79,3.10e-01 g/l,2.96,-1.8,0.0,3.0,0.0,0.0,0.0,0.0
986,DB01604,Pivampicillin,33817-20-8,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C,1.43,2.07,3.54e-02 g/l,11.71,7.44,0.0,4.0,0.0,0.0,0.0,0.0
987,DB01605,Pivmecillinam,32886-97-8,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,3.23,2.91,5.26e-02 g/l,13.66,7.91,0.0,3.0,0.0,0.0,0.0,0.0
988,DB01606,Tazobactam,89786-04-9,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O,-1.8,-1.4,9.59e+00 g/l,2.86,0.73,0.0,2.0,0.0,1.0,0.0,0.0
989,DB01607,Ticarcillin,34787-01-4,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O,0.99,0.6,7.16e-02 g/l,3.09,-6.3,0.0,4.0,0.0,0.0,0.0,0.0
990,DB01608,Propericiazine,2622-26-6,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,3.78,3.11,5.90e-02 g/l,15.18,8.37,0.0,0.0,0.0,0.0,0.0,0.0
991,DB01609,Deferasirox,201530-41-8,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,4.01,4.74,3.43e-02 g/l,4.55,0.19,0.0,1.0,0.0,0.0,0.0,0.0
992,DB01610,Valganciclovir,175865-60-8,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,-0.81,-1.1,4.79e+00 g/l,8.1,7.36,0.0,2.0,0.0,0.0,0.0,0.0
993,DB01611,Hydroxychloroquine,118-42-3,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,3.87,2.89,2.61e-02 g/l,15.59,9.76,0.0,0.0,0.0,0.0,0.0,0.0
994,DB01614,Acepromazine,61-00-7,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,4.32,3.49,9.80e-03 g/l,16.06,8.5,0.0,1.0,0.0,0.0,0.0,0.0
995,DB01615,Aceprometazine,13461-01-3,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C,4.35,3.85,1.22e-02 g/l,16.06,8.32,0.0,1.0,0.0,0.0,0.0,0.0
996,DB01618,Molindone,7416-34-4,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,2.09,2.04,4.74e-01 g/l,15.34,6.65,0.0,1.0,0.0,0.0,0.0,0.0
997,DB01619,Phenindamine,82-88-2,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,4.04,3.62,2.77e-02 g/l,18.01,9.0,0.0,0.0,0.0,0.0,0.0,0.0
998,DB01621,Pipotiazine,39860-99-6,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,3.94,3.13,1.27e-02 g/l,17.09,8.86,0.0,0.0,0.0,1.0,0.0,0.0
999,DB01624,Zuclopenthixol,53772-83-1,OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,4.46,4.22,2.60e-03 g/l,15.59,8.43,0.0,0.0,0.0,0.0,0.0,0.0
1000,DB01625,Isopropamide,7492-32-2,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,2.27,0.14,4.24e-05 g/l,16.31,-3.3,0.0,1.0,0.0,0.0,0.0,0.0
1001,DB01627,Lincomycin,154-21-2,[H][C@@]1(O[C@]([H])([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@@H](C)O)[C@H](O)[C@H](O)[C@H]1O)SC,0.5,-0.32,2.93e+01 g/l,12.37,7.97,0.0,1.0,0.0,0.0,0.0,0.0
1002,DB01628,Etoricoxib,202409-33-4,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O,3.7,2.79,3.28e-03 g/l,19.69,4.96,0.0,0.0,0.0,1.0,0.0,0.0
1003,DB01629,5-Fluorouridine,316-46-1,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,-1.4,-2.2,6.07e+01 g/l,7.67,-3.0,1.0,2.0,0.0,0.0,0.0,0.0
1004,DB01630,SC-74020,,CCCCCC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CCN1CCOCC1)[C@H](C(C)C)C(=O)NO,3.78,4.33,1.01e-02 g/l,8.71,5.11,0.0,2.0,0.0,1.0,0.0,0.0
1005,DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,13270-65-0,O[C@H]1[C@@H](O)[C@@H](O[P@](O)(=O)OP(O)(O)=O)O[C@@H]1COP(O)(O)=O,-0.74,-3.0,1.16e+01 g/l,1.09,-3.7,0.0,0.0,0.0,0.0,0.0,0.0
1006,DB01633,Deoxy-2-Fluoro-B-D-Cellotrioside,,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](F)[C@H]([O-])O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-2.2,-5.6,3.60e+02 g/l,10.98,-3.0,1.0,0.0,0.0,0.0,0.0,0.0
1007,DB01634,2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine,,N[C@@H](C[C@H]1C=C(NNC2=CC=CC=N2)C(O)=CC1=O)C(O)=O,-1.3,-5.0,1.12e+00 g/l,1.63,9.65,0.0,2.0,0.0,0.0,0.0,0.0
1008,DB01635,"2,2-Dimethylthiazolidine-4-Carboxylic Acid;(Dmt)Thiazolidine",,CC1(C)N[C@@H](CS1)C(O)=O,-1.3,-2.0,3.19e+01 g/l,2.97,7.75,0.0,1.0,0.0,0.0,0.0,0.0
1009,DB01636,Clorocruoro Hem,,[Fe++].CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C=C)C(C)=C([N-]4)/C=C4\N=C(\C=C\1/[N-]\2)C(C)=C4C=O)/C(C)=C3CCC(O)=O,4.28,5.9,2.66e-02 g/l,4.02,4.91,0.0,3.0,0.0,0.0,0.0,0.0
1010,DB01637,"3,7,11,15-Tetramethyl-Hexadecan-1-Ol",,CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCO,8.18,7.29,2.31e-05 g/l,17.11,-1.9,0.0,0.0,0.0,0.0,0.0,0.0
1011,DB01638,D-Sorbitol,50-70-4,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-2.7,-3.7,2.29e+02 g/l,12.59,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,DB01639,N-Methyl-Pyridoxal-5'-Phosphate,,CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=[N+]1C,-2.1,-4.4,4.99e-01 g/l,1.59,-6.6,0.0,1.0,0.0,0.0,0.0,0.0
1013,DB01640,"(5r)-6-(4-{[2-(3-Iodobenzyl)-3-Oxocyclohex-1-En-1-Yl]Amino}Phenyl)-5-Methyl-4,5-Dihydropyridazin-3(2h)-One",,C[C@H]1CC(=O)NN=C1C1=CC=C(NC2=C(CC3=CC=CC(I)=C3)C(=O)CCC2)C=C1,4.78,4.57,2.39e-03 g/l,11.79,5.76,0.0,2.0,0.0,0.0,0.0,0.0
1014,DB01641,"(5z)-2-[(1s,2r)-1-Amino-2-Hydroxypropyl]-5-[(4-Amino-1h-Indol-3-Yl)Methylene]-3-(2-Hydroxyethyl)-3,5-Dihydro-4h-Imidazol-4-One",,C[C@@H](O)[C@H](N)C1=N\C(=C/C2=CNC3=C2C(N)=CC=C3)C(=O)N1CC(O)=O,-0.62,-3.3,2.11e-01 g/l,3.76,7.56,0.0,2.0,0.0,0.0,0.0,0.0
1015,DB01642,O1-Methyl-Glucose,7000-27-3,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-2.5,-2.3,8.62e+02 g/l,12.21,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,DB01643,Thymidine-5'-Phosphate,365-07-1,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,-1.4,-1.2,6.78e+00 g/l,1.23,-3.2,0.0,2.0,0.0,0.0,0.0,0.0
1017,DB01644,"3,6-Dihydroxy-Xanthene-9-Propionic Acid",,OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2,2.58,2.84,5.89e-02 g/l,3.6,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
1018,DB01645,Genistein,446-72-0,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,3.04,3.08,1.23e-01 g/l,6.55,-5.3,0.0,1.0,0.0,0.0,0.0,0.0
1019,DB01646,N-Acetylmethionine,65-82-7,[H][C@@](CCSC)(NC(C)=O)C(O)=O,-0.15,-0.11,6.84e+00 g/l,4.02,-1.2,0.0,2.0,0.0,0.0,0.0,0.0
1020,DB01647,(R)-Mesopram,,CCCOC1=CC(=CC=C1OC)[C@]1(C)CNC(=O)O1,2.28,2.27,3.13e-01 g/l,12.73,-4.6,0.0,1.0,0.0,0.0,0.0,0.0
1021,DB01648,O1-Methyl-4-Deoxy-4-Thio-Beta-D-Glucose,,CO[C@@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O,-0.79,-1.3,4.06e+01 g/l,9.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,DB01649,7-Methyl-Gpppa,,CN1C=[N+]([C@@H]2O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C(N)N=CN=C34)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2,-0.18,-12.0,2.89e+00 g/l,0.9,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1023,DB01650,trans-2-hydroxycinnamic acid,614-60-8,OC(=O)\C=C\C1=CC=CC=C1O,1.9,1.83,1.15e+00 g/l,4.04,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
1024,DB01651,"Methyl 4,6-O-[(1r)-1-Carboxyethylidene]-Beta-D-Galactopyranoside",,CO[C@@H]1O[C@@H]2CO[C@](C)(O[C@@H]2[C@H](O)[C@H]1O)C(O)=O,-1.1,-0.82,2.64e+02 g/l,2.96,-3.7,0.0,1.0,0.0,0.0,0.0,0.0
1025,DB01652,4-Hydroxybenzoyl Coenzyme A,27718-41-8,CC(C)(CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=C(O)C=C1,0.01,-5.2,3.28e+00 g/l,0.83,4.95,0.0,3.0,0.0,0.0,0.0,0.0
1026,DB01653,(5z)-5-(1h-Indol-3-Ylmethylene)-4h-Imidazol-4-One,,[H]\C(C1=CNC2=CC=CC=C12)=C1\N=C([C@H](N)[C@@H](C)O)N(CCO)C1=O,0.21,-0.33,1.91e-01 g/l,14.65,7.56,0.0,1.0,0.0,0.0,0.0,0.0
1027,DB01655,L-Guluronic Acid 6-Phosphate,,O[C@@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,-2.3,-3.5,2.07e+01 g/l,1.49,-3.5,0.0,1.0,0.0,0.0,0.0,0.0
1028,DB01656,Roflumilast,162401-32-3,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,4.47,4.45,6.20e-03 g/l,8.18,2.4,2.0,1.0,0.0,0.0,0.0,0.0
1029,DB01657,"2-Amino-3-[4-Hydroxy-6-Oxo-3-(2-Phenyl-Cyclopropylimino)-Cyclohexa-1,4-Dienyl]-Propionic Acid",,N[C@@H](C[C@@H]1C\C(=N\[C@@H]2C[C@H]2C2=CC=CC=C2)C(O)=CC1=O)C(O)=O,-1.0,-0.83,1.66e-01 g/l,1.88,9.32,0.0,2.0,0.0,0.0,0.0,0.0
1030,DB01658,1'-Deazo-Thiamin Diphosphate,,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CC=C(C)N=C1N,-0.88,-5.6,1.57e-01 g/l,1.78,6.98,0.0,0.0,0.0,0.0,0.0,0.0
1031,DB01659,"3-(1,10-Phenanthrol-2-Yl)-L-Alanine",,N[C@@H](CC1=CC=C2C=CC3=C(N=CC=C3)C2=N1)C(O)=O,-0.73,-0.84,1.21e-01 g/l,2.14,9.28,0.0,1.0,0.0,0.0,0.0,0.0
1032,DB01660,Adenosine-5'-Diphosphate Monothiophosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=S)[C@H](O)[C@H]1O,-0.5,-5.5,2.26e+00 g/l,1.03,4.96,0.0,0.0,0.0,0.0,0.0,0.0
1033,DB01661,Phosphoribosyl Atp,,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1CO[P@]([O-])(=O)O[P@]([O-])(=O)OP([O-])([O-])=O)N1C=NC2=C1N=CN([C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O)C2=N,-0.59,-5.0,1.79e+01 g/l,0.66,1.71,0.0,0.0,0.0,0.0,0.0,0.0
1034,DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate,,[H][C@@](C)(CC1=CC=CC=C1O)C(O)=O,1.65,2.29,1.97e+00 g/l,4.28,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
1035,DB01664,(S)-Des-Me-Ampa,,N[C@@H](CC1=CONC1=O)C(O)=O,-2.8,-3.6,4.89e+01 g/l,1.77,9.36,0.0,2.0,0.0,0.0,0.0,0.0
1036,DB01665,ZK-800270,,NC1N=C2C=CC=CC2=N1,-0.19,1.55,1.95e+00 g/l,14.86,3.29,0.0,0.0,0.0,0.0,0.0,0.0
1037,DB01667,8-azaguanine,134-58-7,NC1=NC2=C(NN=N2)C(O)=N1,-0.87,-0.16,5.66e+00 g/l,7.89,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1038,DB01668,Nanaomycin D,,[H][C@]12CC(=O)O[C@]1([H])C1=C(C(=O)C3=C(C=CC=C3O)C1=O)[C@]([H])(C)O2,1.98,1.46,1.95e+00 g/l,9.41,-4.2,0.0,3.0,0.0,0.0,0.0,0.0
1039,DB01669,Virginiamycin M1,21411-53-0,CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)C2=COC(=N2)CC(=O)C[C@H](O)\C=C(/C)\C=C\CNC(=O)\C=C\[C@H]1C,2.6,2.38,6.01e-02 g/l,11.38,2.19,0.0,4.0,0.0,0.0,0.0,0.0
1040,DB01671,4-(Hydroxymercury)Benzoic Acid,,O[Hg]C1=CC=C(C=C1)C(O)=O,0.43,-0.12,5.22e+01 g/l,3.86,-2.4,0.0,1.0,0.0,0.0,0.0,0.0
1041,DB01672,"2,3-Dihydroxy-Benzoic Acid",303-38-8,OC(=O)C1=CC=CC(O)=C1O,1.42,1.67,6.88e+00 g/l,2.56,-6.3,0.0,1.0,0.0,0.0,0.0,0.0
1042,DB01673,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine,,C[C@@H](NC(=O)[C@@H](C)O[C@@H]1[C@@H](O)[C@H](CO)O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H]1NC(C)=O)C(O)=O,-1.4,-5.1,9.58e+00 g/l,1.73,-3.7,0.0,5.0,0.0,0.0,0.0,0.0
1043,DB01675,Methacrylyl-Coenzyme A,6008-91-9,CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,-0.38,-5.6,4.11e+00 g/l,0.83,4.95,0.0,3.0,0.0,0.0,0.0,0.0
1044,DB01678,RU84687,,CC(=O)N[C@@H](CC1=CC=C(OP(O)(O)=O)C(C=O)=C1)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,2.34,2.62,7.44e-04 g/l,1.75,-1.4,0.0,4.0,0.0,0.0,0.0,0.0
1045,DB01682,6'-Methyl-Thiamin Diphosphate,,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(C)N=C(C)N=C1N,-1.0,-6.1,2.59e-01 g/l,1.78,6.3,0.0,0.0,0.0,0.0,0.0,0.0
