,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
1472,DB01655,L-Guluronic Acid 6-Phosphate,,O[C@@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,-2.3,-3.5,2.07e+01 g/l,1.49,-3.5,,,,,,
1473,DB01656,Roflumilast,162401-32-3,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,4.47,4.45,6.20e-03 g/l,8.18,2.4,,,,,,
1474,DB01657,"2-Amino-3-[4-Hydroxy-6-Oxo-3-(2-Phenyl-Cyclopropylimino)-Cyclohexa-1,4-Dienyl]-Propionic Acid",,N[C@@H](C[C@@H]1C\C(=N\[C@@H]2C[C@H]2C2=CC=CC=C2)C(O)=CC1=O)C(O)=O,-1,-0.83,1.66e-01 g/l,1.88,9.32,,,,,,
1475,DB01658,1'-Deazo-Thiamin Diphosphate,,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CC=C(C)N=C1N,-0.88,-5.6,1.57e-01 g/l,1.78,6.98,,,,,,
1476,DB01659,"3-(1,10-Phenanthrol-2-Yl)-L-Alanine",,N[C@@H](CC1=CC=C2C=CC3=C(N=CC=C3)C2=N1)C(O)=O,-0.73,-0.84,1.21e-01 g/l,2.14,9.28,,,,,,
1477,DB01660,Adenosine-5'-Diphosphate Monothiophosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=S)[C@H](O)[C@H]1O,-0.5,-5.5,2.26e+00 g/l,1.03,4.96,,,,,,
1478,DB01661,Phosphoribosyl Atp,,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1CO[P@]([O-])(=O)O[P@]([O-])(=O)OP([O-])([O-])=O)N1C=NC2=C1N=CN([C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O)C2=N,-0.59,-5,1.79e+01 g/l,0.66,1.71,,,,,,
1479,DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate,,[H][C@@](C)(CC1=CC=CC=C1O)C(O)=O,1.65,2.29,1.97e+00 g/l,4.28,-6,,,,,,
1480,DB01663,"Lambda-Bis(2,2'-Bipyridine)-(5-Methyl-2-2'-Bipyridine)-C9-Adamantane Ruthenium (Ii)",,CC1=CC2=C3C=C(CCCCCCCCC(=O)N[C@H]4[C@H]5C[C@@H]6C[C@@H](C[C@H]4C6)C5)C=CN3[Ru++]34(N5C=CC=CC5=C5C=CC=CN35)(N3C=CC=CC3=C3C=CC=CN43)N2C=C1,,9.78,,16.13,7.06,,,,,,
1481,DB01664,(S)-Des-Me-Ampa,,N[C@@H](CC1=CONC1=O)C(O)=O,-2.8,-3.6,4.89e+01 g/l,1.77,9.36,,,,,,
1482,DB01665,ZK-800270,,NC1N=C2C=CC=CC2=N1,-0.19,1.55,1.95e+00 g/l,14.86,3.29,,,,,,
1483,DB01666,D-Myo-Inositol-Hexasulphate,,OS(=O)(=O)O[C@H]1[C@@H](OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O,-1.3,-3.5,3.94e-01 g/l,-3.5,,,,,,,
1484,DB01667,8-azaguanine,134-58-7,NC1=NC2=C(NN=N2)C(O)=N1,-0.87,-0.16,5.66e+00 g/l,7.89,0.05,,,,,,
1485,DB01668,Nanaomycin D,,[H][C@]12CC(=O)O[C@]1([H])C1=C(C(=O)C3=C(C=CC=C3O)C1=O)[C@]([H])(C)O2,1.98,1.46,1.95e+00 g/l,9.41,-4.2,,,,,,
1486,DB01669,Virginiamycin M1,21411-53-0,CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)C2=COC(=N2)CC(=O)C[C@H](O)\C=C(/C)\C=C\CNC(=O)\C=C\[C@H]1C,2.6,2.38,6.01e-02 g/l,11.38,2.19,,,,,,
1487,DB01670,Propyl Acetate,109-60-4,CCCOC(C)=O,1.28,0.8,2.82e+01 g/l,,-7,,,,,,
1488,DB01671,4-(Hydroxymercury)Benzoic Acid,,O[Hg]C1=CC=C(C=C1)C(O)=O,0.43,-0.12,5.22e+01 g/l,3.86,-2.4,,,,,,
1489,DB01672,"2,3-Dihydroxy-Benzoic Acid",303-38-8,OC(=O)C1=CC=CC(O)=C1O,1.42,1.67,6.88e+00 g/l,2.56,-6.3,,,,,,
1490,DB01673,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine,,C[C@@H](NC(=O)[C@@H](C)O[C@@H]1[C@@H](O)[C@H](CO)O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H]1NC(C)=O)C(O)=O,-1.4,-5.1,9.58e+00 g/l,1.73,-3.7,,,,,,
1491,DB01674,[2-(1-Amino-2-Hydroxy-Propyl)-4-(4-Fluoro-1h-Indol-3-Ylmethyl)-5-Hydroxy-Imidazol-1-Yl]-Acetic Acid,,C[C@@H](O)[C@@H](N)C1=NC(Cc2cnc3cccc(F)c23)=C(O)N1CC(O)=O,,,,,,,,,,,
1492,DB01675,Methacrylyl-Coenzyme A,6008-91-9,CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,-0.38,-5.6,4.11e+00 g/l,0.83,4.95,,,,,,
1493,DB01676,Trinitrotoluene,118-96-7,CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1.5,2.31,7.78e-02 g/l,16.99,,,,,,,
1494,DB01677,Fumarate,110-17-8,[O-]C(=O)\C=C\C([O-])=O,-0.02,-0.041,2.06e+02 g/l,3.55,,,,,,,
1495,DB01678,RU84687,,CC(=O)N[C@@H](CC1=CC=C(OP(O)(O)=O)C(C=O)=C1)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,2.34,2.62,7.44e-04 g/l,1.75,-1.4,,,,,,
1496,DB01679,Propyl Trihydrogen Diphosphate,,CCCO[P@](O)(=O)OP(O)(O)=O,-0.07,-0.18,1.19e+01 g/l,1.78,,,,,,,
1497,DB01681,Benzene Hexacarboxylic Acid,517-60-2,OC(=O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O,1.01,-0.081,2.04e-01 g/l,0.77,,,,,,,
1498,DB01682,6'-Methyl-Thiamin Diphosphate,,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(C)N=C(C)N=C1N,-1,-6.1,2.59e-01 g/l,1.78,6.3,,,,,,
1499,DB01683,Chymostatin,9076-44-2,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)N[C@H](CC1=CC=CC=C1)C(O)=O)[C@H]1CCNC(=N)N1)C(=O)N[C@H](CC1=CC=CC=C1)C=O,1.03,-0.39,1.82e-02 g/l,3.71,11.54,,,,,,
1500,DB01684,1-Hydroxy-1-Thio-Glycerol,,OC[C@@H](O)CSO,-1.8,-1.1,6.07e+02 g/l,13.63,-2.9,,,,,,
1501,DB01685,"4-[5-Pyridin-4-Yl-1h-[1,2,4]Triazol-3-Yl]-Pyridine-2-Carbonitrile",,N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1,1.47,1.82,7.79e-02 g/l,11.06,3.91,,,,,,
1502,DB01686,"N,N-dimethylarginine",102783-24-4,N[C@@H](CCC\N=C(/N)N(C)C)C(O)=O,-3.1,-2.7,6.77e+00 g/l,2.54,12.34,,,,,,
1503,DB01687,Mannobiose,,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,-3,-4.7,5.86e+02 g/l,11.25,-3,,,,,,
1504,DB01688,P-Cresol,106-44-5,CC1=CC=C(O)C=C1,1.95,2.18,2.31e+01 g/l,10.36,-5.4,,,,,,
1505,DB01689,Inhibitor Idd 384,,CC1=CC=CC=C1CC(=O)NC1=CC(C)=C(C(C)=C1)S(=O)(=O)NCC(O)=O,1.04,2.89,1.34e-02 g/l,3.12,-4.8,,,,,,
1506,DB01690,Bis(Adenosine)-5'-Triphosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,-1.3,-9.1,4.39e+00 g/l,0.91,5.29,,,,,,
1507,DB01691,Indole Naphthyridinone,,CN(CC1=CN(C)C2=CC=CC=C12)C(=O)\C=C\C1=CN=C2NC(=O)CCC2=C1,2.57,2.74,1.96e-02 g/l,12.03,3.57,,,,,,
1508,DB01692,Dithioerythritol,6892-68-8,O[C@H](CS)[C@H](O)CS,0.18,-0.28,5.14e+00 g/l,9.62,-3.3,,,,,,
1509,DB01693,Ribavirin Monophosphate,40925-28-8,NC(=O)C1=NN(C=N1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,-2.7,-2.9,3.34e+00 g/l,1.23,-1.2,,,,,,
1510,DB01694,D-tartaric acid,147-71-7,O[C@@H]([C@@H](O)C(O)=O)C(O)=O,-1.3,-1.8,1.61e+02 g/l,2.72,-4.3,,,,,,
1511,DB01695,N-Hydroxy-4-Phosphono-Butanamide,146086-80-8,ONC(=O)CCCP([O-])([O-])=O,-1.1,-2.1,4.64e+01 g/l,1.81,-5.5,,,,,,
1512,DB01697,Cellotriose,,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@H]3CO)O[C@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-2.7,-6.5,5.54e+02 g/l,11.22,-3.6,,,,,,
1513,DB01698,Rutin,153-18-4,C[C@@H]1O[C@H](OC[C@@H]2O[C@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C(O)=C3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.15,-0.87,3.54e+00 g/l,6.43,-3.7,,,,,,
1514,DB01699,(4e)-4-Aminohex-4-Enoic Acid,,C\C=C(/N)CCC(O)=O,0.41,-2.1,5.24e+01 g/l,4.6,7.06,,,,,,
1515,DB01700,Aicar,3031-94-5,NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,-2.2,-4.8,2.79e+00 g/l,1.22,4.8,,,,,,
1516,DB01701,"1,2-Dichloro-Propane",78-87-5,C[C@@H](Cl)CCl,2.13,1.92,2.11e+00 g/l,,,,,,,,
1517,DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",102-32-9,OC(=O)CC1=CC(O)=C(O)C=C1,0.93,1,7.23e+00 g/l,3.61,-6.3,,,,,,
1518,DB01703,N-(2-Ferrocenylethyl)Maleimide,,C1(N(C(=O)CC1)CCC12[Fe]3456789%10C%11C3=C4C5=C6%11)=O.C7(C8=C19)=C2%10,,-8.6,,13.6,-6.4,,,,,,
1519,DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid",614-86-8,OC(=O)\C=C\C1=C(O)C=C(O)C=C1,1.49,1.53,1.59e+00 g/l,3.64,-5.6,,,,,,
1520,DB01705,Bis(5-Amidino-Benzimidazolyl)Methane,,NC(=[NH2+])c1ccc2nc(Cc3nc4ccc(cc4n3)C(N)=[NH2+])nc2c1,,,,,,,,,,,
1521,DB01706,2-Bromo-6-Chloro-Purine,,Clc1nc(Br)nc2ncnc12,1.58,1.77,1.60e+00 g/l,,-2.8,,,,,,
1522,DB01707,"L-Alfa-Lysophosphatidylcholine, Lauroyl",,CCCCCCCCCCCC(=O)OC[C@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,0.1,-0.59,1.34e-03 g/l,1.86,-3.4,,,,,,
1523,DB01708,Dehydroepiandrosterone,53-43-0,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,3.53,3.36,4.38e-02 g/l,18.2,-1.4,,,,,,
1524,DB01709,2-Phosphoglyceric Acid,,OC[C@@H](OP(O)(O)=O)C(O)=O,-2.2,-1.6,2.03e+01 g/l,0.81,-3.1,,,,,,
1525,DB01710,Porphyrin Fe(Iii),,C1=CC2=CC3=[N+]4C(C=C3)=CC3=CC=C5C=C6C=CC7=[N+]6[Fe+3]4(N35)N2C1=C7,2.81,-1.5,1.32e-04 g/l,,,,,,,,
1526,DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol",440-60-8,OCC1=C(F)C(F)=C(F)C(F)=C1F,1.52,1.92,4.81e-01 g/l,13.68,-3.4,,,,,,
1527,DB01712,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Phenylalanine Ethyl Ester",,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(=O)OCC,2.59,3.21,3.48e-03 g/l,11.85,-5.2,,,,,,
1528,DB01713,Udp-Alpha-D-Xylopyranose,,O[C@H]1[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O,-1.3,-4.4,1.36e+01 g/l,1.73,-3.5,,,,,,
1529,DB01714,N-Methyl-Lysine,,CNCCCC[C@@H](N)C(O)=O,-2.4,-2.9,5.15e+01 g/l,2.8,10.58,,,,,,
1530,DB01715,"7,8-Diamino-Nonanoic Acid",,C[C@H](N)[C@H](N)CCCCCC(O)=O,-2.1,-1.9,4.94e+00 g/l,4.73,9.97,,,,,,
1531,DB01716,2-Propenyl-N-Acetyl-Neuramic Acid,,CC(=O)N[C@H]1[C@H](O)C[C@@](CC=C)(O[C@@H]1[C@@H](O)[C@H](O)CO)C(O)=O,-1.8,-2.6,7.68e+01 g/l,3.68,-0.38,,,,,,
1532,DB01717,Bis(Adenosine)-5'-Pentaphosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,-0.2,-11,6.92e+00 g/l,0.42,5.3,,,,,,
1533,DB01718,Cetyl-Trimethyl-Ammonium,57-09-0,CCCCCCCCCCCCCCCC[N+](C)(C)C,2.48,2.69,5.24e-06 g/l,,,,,,,,
1534,DB01719,Thio-Maltopentaose,,OC[C@@H]1O[C@H](S[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]3CO)S[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](S)O[C@H]4CO)O[C@H]3CO)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,-2.5,-8.4,9.59e+01 g/l,8.64,-3.7,,,,,,
1535,DB01720,(2z)-2-(Benzoylamino)-3-[4-(2-Bromophenoxy)Phenyl]-2-Propenoic Acid,,OC(=O)C(\NC(=O)C1=CC=CC=C1)=C\C1=CC=C(OC2=CC=CC=C2Br)C=C1,4.72,4.92,3.56e-04 g/l,3.24,-7,,,,,,
1536,DB01721,Analogue of Indinavir Drug,,C[C@@H]([C@@H](C[C@@H](O)CN1CCN(CC2=CC=C3OCOC3=C2)C[C@@H]1C(=O)NC(C)(C)C)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)C1=CC=CC=C1,4.37,3.94,2.33e-02 g/l,13.21,7.37,,,,,,
1537,DB01723,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid",,CC[C@H](C(=O)N1CCCC[C@@H]1C(=O)O[C@@H](CCC1=CC=C(OC)C(OC)=C1)C1=CC=CC(OCC(O)=O)=C1)C1=CC(OC)=C(OC)C(OC)=C1,5.32,5.7,9.40e-04 g/l,3.44,-1.5,,,,,,
1538,DB01724,Reduced Threonine,,C[C@H](O)[C@H](N)CO,-1.4,-1.5,8.05e+02 g/l,14.64,9.3,,,,,,
1539,DB01725,CRA_7806,,NC(=[NH2+])c1ccc2nc(nc2c1)C1=CC=CC(C2=CC=CC=C2)=C1[O-],,,,,,,,,,,
1540,DB01726,2-Aminophenol,95-55-6,NC1=CC=CC=C1O,0.35,0.84,1.16e+02 g/l,10.35,4.52,,,,,,
1541,DB01727,Isocitric Acid,320-77-4,O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O,-0.35,-1.4,5.25e+01 g/l,3.07,-4,,,,,,
1542,DB01728,"3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol",,CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC,8.08,10.45,9.45e-05 g/l,1.87,10,,,,,,
1543,DB01729,"(1s,3s,4s)-1,3,4-Triphospho-Myo-Inositol",,O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,-0.86,-4.2,1.48e+01 g/l,0.54,-3.7,,,,,,
1544,DB01731,(S)-Wiskostatin,,[H][C@](O)(CN(C)C)CN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2,4.17,4.24,1.62e-02 g/l,14.43,9.09,,,,,,
1545,DB01732,"(4r,5s,6s,7r)-1,3-Dibenzyl-4,7-Bis(Phenoxymethyl)-5,6-Dihydroxy-1,3 Diazepan-2-One",,O[C@@H]1[C@@H](O)[C@@H](COC2=CC=CC=C2)N(CC2=CC=CC=C2)C(=O)N(CC2=CC=CC=C2)[C@H]1COC1=CC=CC=C1,4.05,4.96,3.05e-02 g/l,13.16,-1.6,,,,,,
1546,DB01733,L-Phospholactate,,C[C@@H](OP(O)(O)=O)C(O)=O,-1.6,-0.6,2.10e+01 g/l,1.13,,,,,,,
1547,DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,,OC(=O)C(=O)NC1=CC2=C(C=CC=C2)C=C1C(O)=O,1.21,2.47,7.78e-02 g/l,2.48,-6.9,,,,,,
1548,DB01735,3-Chloroalaninate,,[NH3+][C@H](CCl)C([O-])=O,-1.6,-2.5,1.66e+01 g/l,1.7,8.52,,,,,,
1549,DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium,,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],2.24,2.85,1.90e-03 g/l,15.85,4.13,,,,,,
1550,DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester",133397-81-6,[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC,0.43,0.54,3.92e-02 g/l,10.32,11.31,,,,,,
1551,DB01738,O-Phosphoethanolamine,1071-23-4,NCCCOP(O)(O)=O,-1.3,-2.4,2.55e+01 g/l,1.77,10.14,,,,,,
1552,DB01739,Allo-Isoleucine,,CC[C@@H](C)[C@H](N)C(O)=O,-1.7,-1.5,1.14e+02 g/l,2.79,9.59,,,,,,
1553,DB01740,2-Amino-4-Butyl-5-Propylselenazole,,CCCCC1=NC(N)=[Se]=C1CCC,2.52,4.22,1.84e+00 g/l,17.41,2.61,,,,,,
1554,DB01741,CRA_17693,,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(=CC(=C1[O-])C1=C(F)C=CC=C1)[C@@H](CC([O-])=O)C([O-])=O,1.43,1.18,6.23e-03 g/l,4.39,10.6,,,,,,
1555,DB01742,(3r)-1-Acetyl-3-Methylpiperidine,,C[C@@H]1CCCN(C1)C(C)=O,0.91,0.63,1.39e+02 g/l,,0.018,,,,,,
1556,DB01743,Pyoverdine-Chromophore,,C[C@@H](O)[C@H]1NC(=O)[C@H](NC(=O)[C@@H](CCCN(O)C=O)NC(=O)[C@@H](CCCCNC1=O)NC(=O)[C@@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC(=O)[C@H]1CCN[C@H]2N1C1=CC(O)=C(O)C=C1C=C2NC(=O)CCC(O)=O)[C@@H](C)O,-1.7,-12,1.62e+00 g/l,3.6,11.85,,,,,,
1557,DB01744,Camphor,76-22-2,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,2.85,2.55,8.80e-01 g/l,,-7.5,,,,,,
1558,DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester,,COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,2.25,1.9,9.70e-03 g/l,10.02,11.47,,,,,,
1559,DB01746,D-Leucine,328-38-1,CC(C)C[C@H](N)C(O)=O,-1.8,-1.6,6.98e+01 g/l,2.79,9.52,,,,,,
1560,DB01747,Coprogen,31418-71-0,CC(=O)N[C@H]1CCCN2O[Fe]345(ON(CCC[C@@H]6NC(=O)[C@H](CCCN(O3)C(\C=C(C)/CCOC1=O)=[O]4)NC6=O)C(\C=C(\C)CCO)=[O]5)[O]=C2\C=C(/C)CCO,0.76,,1.95e+00 g/l,,,,,,,,
1561,DB01748,N-Benzyl-4-Sulfamoyl-Benzamide,,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,1.27,1.38,4.51e-02 g/l,9.95,-1.3,,,,,,
1562,DB01749,"1,2-Dimethoxyethane",110-71-4,COCCOC,0.03,0.078,1.81e+02 g/l,,-3.8,,,,,,
1563,DB01750,Naphthalen-1-Yl-Acetic Acid,86-87-3,OC(=O)CC1=C2C=CC=CC2=CC=C1,2.97,2.6,1.10e-01 g/l,4.75,,,,,,,
1564,DB01751,"3,3',5,5'-Tetraiodothyroacetic Acid",,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,4.99,6.52,4.89e-03 g/l,2.25,-6.9,,,,,,
1565,DB01752,S-Adenosyl-L-Homocysteine,979-92-0,N[C@@H](CCSC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N)C(O)=O,-2.4,-4,4.08e+00 g/l,1.81,9.5,,,,,,
1566,DB01753,4-Oxo-Nicotinamide-Adenine Dinucleotide Phosphate,,NC(=O)[C@H]1C=[N+](C=CC1=O)[C@@H]1O[C@@H](CO[P@](O)(=[O-])O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](OP(O)(O)=O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,-0.06,,6.74e+00 g/l,,,,,,,,
1567,DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One",,CN1C(=O)C(O)=C(O)C2=CC=CC=C12,0.03,0.46,1.36e+01 g/l,6.09,-3,,,,,,
1568,DB01755,N-[Isoleucinyl]-N'-[Adenosyl]-Diaminosufone,,CC[C@@H](C)[C@H](N)C(=O)NS(=O)(=O)NC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,-0.81,-3.3,2.26e+00 g/l,3.78,6.9,,,,,,
1569,DB01756,D-4-Phosphoerythronic Acid,,O[C@@H](COP(O)(O)=O)[C@@H](O)C(O)=O,-2.3,-2.3,1.96e+01 g/l,1.47,-3.6,,,,,,
1570,DB01758,3-Iodo-Tyrosine,70-78-0,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O,-1.5,-0.56,9.37e-01 g/l,0.99,9.5,,,,,,
1571,DB01759,5-Hydroxy-2-(Hydroxymethyl)-4h-Pyran-4-One,501-30-4,OCC1=CC(=O)C(O)=CO1,-1,-0.5,9.23e+01 g/l,9.3,-3.1,,,,,,
1572,DB01760,2-Methoxy-3-Isopropylpyrazine,25773-40-4,COC1=NC=CN=C1C(C)C,2.08,1.35,6.14e+01 g/l,,0.88,,,,,,
1573,DB01761,4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine,,C[C@H](NC1=NC=CC(=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1,5.43,5.54,4.38e-03 g/l,14.11,10.02,,,,,,
1574,DB01762,Acetoacetic Acid,541-50-4,CC(=O)CC(O)=O,-0.47,-0.0015,2.40e+02 g/l,4.02,-7.5,,,,,,
1575,DB01763,Tatp,17088-37-8,NC(=S)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](OP(O)(O)=O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,-0.61,-11,2.14e+00 g/l,0.66,4.92,,,,,,
1576,DB01764,Dalfopristin,112362-50-2,CCN(CC)CCS(=O)(=O)[C@]1([H])CCN2C(=O)C3=COC(=N3)CC(=O)C[C@H](O)\C=C(\C)/C=C\CNC(=O)\C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12,2.57,1.58,7.16e-02 g/l,11.38,7.09,,,,,,
1577,DB01765,"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid",,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2,2.3,2.24,1.30e-01 g/l,4.22,-4.1,,,,,,
1578,DB01766,Beta-(2-Naphthyl)-Alanine,,[H][C@](N)(CC1=CC=C2C=CC=CC2=C1)C(O)=O,-0.41,-0.19,2.01e-01 g/l,2.61,9.44,,,,,,
1579,DB01767,Hemi-Babim,,NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1,1.86,1.46,2.74e-02 g/l,11.47,10.71,,,,,,
1580,DB01768,Methylumbelliferyl Sialic Acid,,CC(=O)N[C@H]1[C@H](O)C[C@@](OC2=CC=C3C(C)=CC(=O)OC3=C2)(O[C@@H]1[C@@H](O)[C@H](O)CO)C(O)=O,-0.91,-1.1,3.88e+00 g/l,2.81,-0.38,,,,,,
1581,DB01769,Double Oxidized Cysteine,,N[C@@H](C[S](=O)=O)C(O)=O,-2.7,-4.3,5.46e+01 g/l,1.09,7.93,,,,,,
1582,DB01771,CRA_10991,,NC(=[NH2+])C1=C(Cl)C=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],1.81,3.59,2.64e-04 g/l,9.49,10.14,,,,,,
